user_id,converted,sent_invite,program,active_days
3902,0,0,0,1
3903,0,0,0,7
3904,0,0,0,1
3905,0,0,0,1
3906,1,0,0,2
3907,0,0,0,1
3908,0,0,1,2
3909,1,0,0,3
3910,0,0,0,2
3911,0,1,1,2
3912,0,0,1,4
3913,0,0,0,7
3914,1,0,0,1
3915,0,0,0,2
3916,0,1,1,4
3917,1,0,0,5
3918,1,0,0,4
3919,1,0,0,2
3920,0,0,0,1
3921,1,0,0,1
3922,0,0,0,3
3923,0,1,1,2
3924,1,0,0,1
3925,0,0,0,1
3926,0,0,1,3
3927,1,0,1,4
3928,0,0,0,1
3929,0,0,1,3
3930,1,0,0,1
3931,0,0,0,1
3932,1,0,0,3
3933,0,0,0,1
3934,1,0,1,4
3935,0,0,0,1
3936,1,1,0,1
3937,0,0,0,1
3938,1,0,0,3
3939,1,0,1,4
3940,1,1,1,2
3941,0,0,0,6
3942,1,1,1,5
3943,0,0,0,2
3944,0,0,0,1
3945,1,0,0,2
3946,1,0,0,3
3947,0,0,0,1
3948,1,0,0,5
3949,0,0,1,5
3950,1,0,1,3
3951,0,0,0,5
3952,1,0,0,1
3953,1,1,1,2
3954,0,0,0,1
3955,0,0,1,3
3956,1,0,0,2
3957,0,0,0,3
3958,0,0,0,1
3959,0,1,1,1
3960,0,0,0,2
3961,1,0,0,1
3962,0,1,1,2
3963,1,0,0,1
3964,0,0,0,2
3965,0,0,0,1
3966,1,0,0,2
3967,1,1,1,4
3968,0,0,0,2
3969,1,0,0,5
3970,0,0,0,1
3971,0,0,1,1
3972,0,0,0,2
3973,1,0,1,4
3974,1,0,0,3
3975,0,0,0,2
3976,0,0,1,4
3977,0,0,0,1
3978,0,0,0,2
3979,1,0,0,1
3980,0,1,1,2
3981,1,0,0,3
3982,1,0,0,1
3983,0,0,0,1
3984,0,0,0,3
3985,0,0,1,1
3986,0,0,0,1
3987,1,1,1,4
3988,0,0,0,1
3989,0,0,0,2
3990,0,0,0,7
3991,1,0,0,2
3992,1,0,0,1
3993,1,1,1,1
3994,0,0,0,2
3995,0,0,0,2
3996,1,0,0,5
3997,0,0,0,2
3998,1,0,0,1
3999,1,1,1,3
4000,0,0,1,4
4001,0,1,1,1
4002,0,1,1,2
4003,1,0,0,2
4004,1,0,0,3
4005,1,0,0,1
4006,0,0,0,2
4007,0,0,0,7
4008,0,0,1,2
4009,1,0,0,3
4010,1,0,0,1
4011,0,0,0,1
4012,1,0,0,1
4013,1,0,0,3
4014,0,0,0,1
4015,1,0,0,3
4016,0,0,0,2
4017,0,0,0,7
4018,1,0,0,2
4019,0,1,0,1
4020,0,1,1,2
4021,1,1,1,4
4022,0,0,0,2
4023,1,0,0,1
4024,0,0,1,4
4025,1,1,1,1
4026,1,0,0,1
4027,1,0,0,2
4028,1,0,1,3
4029,0,0,1,4
4030,0,0,1,4
4031,1,0,0,2
4032,1,0,0,2
4033,0,0,0,2
4034,0,0,0,1
4035,0,0,0,1
4036,1,0,1,4
4037,0,0,1,3
4038,0,0,1,4
4039,0,0,0,2
4040,0,0,0,1
4041,0,0,0,1
4042,1,0,0,1
4043,0,0,0,1
4044,0,0,0,5
4045,1,0,1,3
4046,0,0,0,2
4047,1,0,1,4
4048,0,0,0,1
4049,0,0,0,2
4050,0,0,0,1
4051,1,0,0,1
4052,0,0,0,1
4053,1,0,0,2
4054,1,0,0,7
4055,0,0,0,6
4056,0,0,1,2
4057,0,0,0,2
4058,1,0,0,3
4059,0,0,0,2
4060,0,0,0,2
4061,0,0,1,3
4062,0,0,0,1
4063,0,0,1,3
4064,1,0,1,4
4065,0,0,0,2
4066,0,1,1,2
4067,0,1,1,2
4068,1,0,0,2
4069,0,0,0,1
4070,0,0,1,5
4071,0,0,1,3
4072,0,0,0,2
4073,0,0,0,2
4074,1,1,1,2
4075,0,0,0,2
4076,0,0,0,2
4077,0,0,1,5
4078,1,1,1,1
4079,0,0,1,4
4080,0,0,0,1
4081,0,0,0,3
4082,1,0,1,4
4083,1,0,0,1
4084,0,0,0,3
4085,1,0,0,2
4086,1,0,0,2
4087,1,0,0,3
4088,0,0,0,1
4089,1,0,0,2
4090,0,0,0,2
4091,1,0,1,4
4092,1,0,1,4
4093,0,0,0,2
4094,0,0,1,4
4095,0,0,0,2
4096,0,1,1,3
4097,1,0,0,1
4098,0,0,0,2
4099,0,0,0,2
4100,1,0,0,2
4101,1,0,0,1
4102,0,0,1,1
4103,1,0,0,2
4104,0,1,1,1
4105,0,0,0,2
4106,1,0,1,3
4107,0,1,1,4
4108,1,0,0,1
4109,0,0,0,2
4110,0,0,0,2
4111,1,0,0,2
4112,1,0,0,2
4113,1,1,1,2
4114,1,0,0,2
4115,0,1,1,6
4116,0,0,0,1
4117,0,0,0,1
4118,0,0,0,2
4119,0,0,1,4
4120,0,1,1,3
4121,1,0,1,4
4122,0,0,0,2
4123,0,0,0,1
4124,0,0,1,3
4125,1,0,0,1
4126,1,0,0,1
4127,1,0,1,3
4128,1,0,0,3
4129,1,0,1,4
4130,1,0,0,3
4131,0,0,0,1
4132,0,0,0,2
4133,0,0,0,1
4134,0,0,0,1
4135,0,0,0,2
4136,0,0,0,2
4137,1,0,0,1
4138,1,0,0,5
4139,0,0,0,1
4140,0,0,0,1
4141,0,0,0,1
4142,1,0,0,1
4143,0,0,0,5
4144,0,0,0,2
4145,0,1,1,2
4146,1,0,0,2
4147,1,0,0,3
4148,0,0,0,1
4149,0,0,0,6
4150,0,0,0,1
4151,0,0,1,2
4152,1,0,0,2
4153,0,0,0,1
4154,0,0,0,2
4155,0,0,0,2
4156,0,0,0,2
4157,0,0,0,2
4158,1,0,0,2
4159,0,0,0,1
4160,0,0,0,1
4161,1,0,0,2
4162,1,1,0,5
4163,0,0,1,2
4164,1,0,0,1
4165,0,0,0,2
4166,0,1,1,2
4167,0,0,1,1
4168,0,1,1,2
4169,0,0,0,7
4170,1,1,1,3
4171,0,0,1,2
4172,0,0,0,2
4173,0,0,1,3
4174,0,1,1,1
4175,1,0,0,2
4176,0,0,0,1
4177,0,0,0,2
4178,1,0,1,4
4179,0,1,1,2
4180,1,0,0,2
4181,0,0,1,4
4182,0,0,0,1
4183,1,0,0,1
4184,1,1,0,2
4185,1,1,1,2
4186,0,0,0,2
4187,1,0,0,3
4188,0,0,0,1
4189,0,0,0,2
4190,1,0,0,3
4191,1,0,0,6
4192,0,0,0,1
4193,0,0,0,1
4194,0,0,0,1
4195,1,0,0,1
4196,1,0,0,6
4197,1,0,0,3
4198,0,0,1,3
4199,0,1,1,1
4200,0,0,0,1
4201,0,0,0,2
4202,0,0,0,2
4203,0,0,1,4
4204,0,0,0,2
4205,0,1,1,4
4206,0,1,1,3
4207,0,0,0,1
4208,0,0,0,2
4209,0,0,0,1
4210,0,0,0,1
4211,0,0,0,2
4212,0,0,1,2
4213,1,0,0,3
4214,0,0,0,1
4215,0,0,0,7
4216,0,0,0,2
4217,1,0,0,2
4218,0,0,0,2
4219,1,0,0,1
4220,1,0,0,2
4221,1,0,0,2
4222,0,0,0,3
4223,1,0,0,1
4224,0,0,1,4
4225,1,0,0,2
4226,0,0,0,5
4227,0,0,0,1
4228,0,0,0,1
4229,0,0,1,3
4230,1,0,0,3
4231,0,0,1,3
4232,0,0,0,3
4233,1,0,0,2
4234,0,0,0,2
4235,0,0,0,1
4236,0,0,1,2
4237,0,0,0,2
4238,1,1,0,1
4239,1,1,1,4
4240,0,0,0,5
4241,0,1,1,1
4242,0,0,1,4
4243,1,0,0,6
4244,0,1,1,3
4245,0,0,0,2
4246,0,0,0,2
4247,0,0,1,2
4248,1,0,0,7
4249,0,1,1,1
4250,0,0,0,2
4251,0,0,0,2
4252,1,0,1,4
4253,1,1,1,4
4254,0,0,1,4
4255,1,0,0,1
4256,0,0,1,3
4257,1,0,0,1
4258,1,0,1,4
4259,1,1,1,5
4260,1,0,0,2
4261,1,0,0,2
4262,1,1,0,1
4263,0,0,0,1
4264,0,0,0,2
4265,0,0,1,2
4266,1,1,1,5
4267,0,0,1,4
4268,0,0,0,1
4269,0,0,0,1
4270,0,0,1,1
4271,1,1,0,1
4272,0,0,1,2
4273,1,0,1,4
4274,1,0,0,6
4275,0,0,0,5
4276,0,0,0,2
4277,1,1,1,4
4278,0,0,0,2
4279,0,0,1,3
4280,1,0,0,2
4281,1,0,0,2
4282,1,0,1,3
4283,1,0,0,1
4284,1,0,0,3
4285,0,0,1,3
4286,0,0,0,1
4287,0,0,1,1
4288,0,0,1,4
4289,1,0,0,3
4290,0,1,1,2
4291,0,0,0,3
4292,1,0,0,4
4293,1,0,0,1
4294,1,1,1,4
4295,1,0,0,3
4296,0,0,0,1
4297,1,0,0,5
4298,0,0,0,1
4299,0,0,0,5
4300,0,0,1,6
4301,0,0,0,3
4302,0,1,1,2
4303,0,0,0,1
4304,0,0,0,1
4305,1,1,0,1
4306,0,0,1,1
4307,1,0,1,4
4308,1,0,0,2
4309,0,0,0,1
4310,0,0,0,5
4311,0,0,0,2
4312,1,0,1,4
4313,0,0,1,4
4314,1,0,0,1
4315,0,0,0,1
4316,0,0,1,5
4317,0,0,0,2
4318,0,0,0,2
4319,1,0,0,1
4320,0,0,0,1
4321,0,0,1,1
4322,1,1,1,4
4323,0,0,0,2
4324,0,0,0,1
4325,0,0,0,2
4326,0,0,0,1
4327,1,0,0,2
4328,1,0,0,1
4329,0,0,0,2
4330,1,0,0,1
4331,0,0,0,2
4332,0,1,1,2
4333,0,0,1,2
4334,0,0,0,2
4335,1,0,1,4
4336,0,0,0,1
4337,0,0,0,1
4338,0,0,0,7
4339,1,0,0,2
4340,0,0,0,1
4341,1,0,0,3
4342,0,0,0,1
4343,0,0,0,1
4344,1,0,0,1
4345,0,0,1,3
4346,0,0,1,3
4347,0,0,0,6
4348,1,0,0,6
4349,0,0,0,1
4350,0,0,0,2
4351,1,0,0,2
4352,1,0,0,2
4353,1,1,1,3
4354,0,1,1,2
4355,1,1,0,2
4356,1,0,0,2
4357,1,0,0,1
4358,1,0,0,2
4359,1,0,0,3
4360,0,0,0,1
4361,1,0,0,5
4362,1,0,0,3
4363,0,0,0,2
4364,1,0,0,2
4365,0,0,0,5
4366,0,0,1,2
4367,0,0,0,1
4368,1,0,0,3
4369,1,0,0,4
4370,0,0,0,1
4371,0,0,0,6
4372,1,0,1,4
4373,0,0,1,4
4374,0,1,1,2
4375,1,0,0,2
4376,0,0,0,1
4377,1,0,1,3
4378,0,0,0,2
4379,1,0,0,1
4380,0,0,0,6
4381,1,0,1,3
4382,0,0,0,1
4383,0,0,0,1
4384,1,0,0,1
4385,0,0,0,2
4386,1,0,0,1
4387,1,0,0,3
4388,1,0,0,2
4389,0,0,0,2
4390,1,0,0,1
4391,0,1,1,3
4392,0,0,0,1
4393,0,0,0,1
4394,1,0,1,4
4395,0,0,0,3
4396,0,0,1,3
4397,0,0,0,2
4398,1,1,1,4
4399,0,0,0,5
4400,1,1,0,1
4401,1,0,0,3
4402,1,0,0,7
4403,0,0,1,1
4404,1,0,0,1
4405,0,0,0,2
4406,1,0,0,2
4407,0,0,1,4
4408,1,0,0,6
4409,1,0,0,2
4410,0,0,0,1
4411,0,0,0,3
4412,0,0,0,1
4413,0,0,0,7
4414,1,1,1,3
4415,0,0,1,3
4416,1,0,0,6
4417,1,0,0,7
4418,0,0,1,4
4419,0,0,0,1
4420,0,1,1,2
4421,1,0,0,2
4422,1,0,0,2
4423,0,0,1,5
4424,0,0,1,2
4425,1,1,0,1
4426,0,1,1,2
4427,0,0,0,1
4428,0,1,1,3
4429,0,1,1,4
4430,1,0,0,3
4431,0,0,1,5
4432,0,0,1,4
4433,0,0,0,2
4434,0,0,0,2
4435,0,0,1,4
4436,0,0,0,1
4437,1,0,1,4
4438,0,0,1,4
4439,1,1,1,4
4440,0,0,0,1
4441,0,0,0,2
4442,1,1,0,1
4443,0,0,1,3
4444,1,1,1,1
4445,0,0,0,2
4446,0,0,1,3
4447,1,0,0,3
4448,1,0,0,2
4449,0,0,0,2
4450,0,0,1,3
4451,0,0,0,2
4452,0,0,0,1
4453,1,0,1,4
4454,0,0,1,2
4455,1,0,1,4
4456,0,0,0,7
4457,0,0,0,1
4458,0,0,1,4
4459,1,0,0,2
4460,0,0,0,2
4461,1,1,1,1
4462,1,0,0,2
4463,0,0,0,2
4464,1,0,1,4
4465,1,0,0,1
4466,0,0,0,3
4467,0,0,0,1
4468,0,1,1,2
4469,1,1,1,3
4470,0,0,0,2
4471,0,0,0,2
4472,1,0,0,1
4473,0,0,0,1
4474,1,0,0,2
4475,0,0,1,2
4476,0,0,0,1
4477,0,1,1,2
4478,0,0,0,2
4479,1,0,0,1
4480,0,0,1,3
4481,0,0,0,2
4482,0,0,0,2
4483,0,1,1,2
4484,0,0,1,3
4485,1,0,0,2
4486,0,0,0,2
4487,1,0,0,2
4488,0,0,0,2
4489,0,0,0,1
4490,0,0,0,3
4491,1,1,0,1
4492,1,0,1,4
4493,0,0,0,2
4494,0,1,1,2
4495,0,0,0,2
4496,0,0,0,1
4497,0,0,0,2
4498,1,1,1,1
4499,1,0,0,3
4500,0,0,0,2
4501,0,0,1,2
4502,0,0,0,2
4503,0,0,0,3
4504,0,0,1,5
4505,0,0,0,2
4506,1,0,0,2
4507,1,0,1,4
4508,0,0,0,1
4509,1,0,0,2
4510,0,1,1,2
4511,0,0,1,2
4512,0,0,1,3
4513,1,0,0,3
4514,0,0,0,2
4515,0,0,0,1
4516,0,0,1,2
4517,0,0,0,1
4518,1,0,0,6
4519,1,1,1,4
4520,1,0,0,4
4521,1,0,0,3
4522,0,0,0,1
4523,1,0,1,4
4524,0,0,0,1
4525,0,1,1,4
4526,1,0,0,2
4527,0,0,0,2
4528,0,0,0,2
4529,1,0,0,2
4530,0,0,0,1
4531,0,0,0,2
4532,0,0,1,3
4533,0,0,0,5
4534,1,0,0,1
4535,0,1,1,5
4536,0,0,0,2
4537,0,0,0,3
4538,1,0,0,3
4539,1,0,0,2
4540,0,0,0,2
4541,0,0,1,3
4542,1,0,0,3
4543,0,0,0,2
4544,0,1,1,1
4545,1,0,0,1
4546,1,1,1,2
4547,0,1,1,2
4548,1,0,0,2
4549,0,0,0,2
4550,0,0,0,2
4551,0,0,0,1
4552,0,0,0,3
4553,0,0,1,3
4554,0,0,0,2
4555,0,0,0,2
4556,1,1,1,6
4557,0,0,0,2
4558,0,0,0,2
4559,1,0,0,7
4560,1,1,1,2
4561,1,0,0,2
4562,0,0,0,6
4563,1,0,0,3
4564,1,0,0,4
4565,0,0,0,1
4566,0,0,0,2
4567,0,0,0,1
4568,1,0,0,1
4569,0,0,0,2
4570,0,0,0,1
4571,0,0,0,2
4572,0,0,0,2
4573,1,1,1,1
4574,0,0,0,1
4575,0,0,0,1
4576,0,0,0,1
4577,1,1,1,1
4578,0,1,1,1
4579,0,0,0,1
4580,1,0,0,2
4581,0,0,0,1
4582,1,0,0,2
4583,0,1,1,2
4584,0,0,0,1
4585,0,0,0,1
4586,0,0,0,2
4587,0,0,0,1
4588,0,0,0,1
4589,1,0,0,2
4590,0,0,1,3
4591,0,1,1,1
4592,1,0,0,3
4593,0,0,0,2
4594,0,0,0,2
4595,1,1,0,2
4596,0,0,0,2
4597,0,0,1,3
4598,0,0,0,1
4599,1,0,0,3
4600,1,0,0,1
4601,0,0,1,5
4602,0,0,0,2
4603,0,0,0,2
4604,1,0,0,5
4605,0,0,1,2
4606,0,0,0,1
4607,0,1,1,2
4608,1,0,0,4
4609,0,0,0,1
4610,1,1,1,2
4611,0,1,1,1
4612,1,1,1,2
4613,1,0,0,6
4614,1,1,1,2
4615,1,0,0,2
4616,0,0,1,2
4617,0,1,1,2
4618,0,0,1,2
4619,1,0,0,1
4620,0,0,0,7
4621,1,0,0,2
4622,0,1,0,1
4623,0,0,0,2
4624,1,0,1,3
4625,0,0,0,1
4626,1,0,0,1
4627,1,0,0,2
4628,0,1,1,1
4629,0,1,1,2
4630,1,0,0,2
4631,0,0,1,3
4632,0,0,0,2
4633,0,0,0,5
4634,0,0,0,2
4635,0,0,0,1
4636,0,0,0,2
4637,0,0,1,4
4638,0,0,1,4
4639,1,0,0,1
4640,0,0,0,1
4641,1,0,0,1
4642,0,0,0,2
4643,1,1,1,2
4644,0,0,0,2
4645,0,0,1,3
4646,0,0,0,2
4647,1,0,0,3
4648,0,0,0,1
4649,0,0,1,3
4650,1,0,0,1
4651,0,0,0,2
4652,0,0,1,2
4653,0,0,1,3
4654,0,0,0,2
4655,0,0,0,2
4656,0,0,0,1
4657,0,0,1,3
4658,1,0,0,2
4659,0,0,0,2
4660,0,0,0,2
4661,0,0,1,5
4662,0,0,0,2
4663,0,0,0,2
4664,0,0,0,6
4665,0,0,0,2
4666,0,0,1,5
4667,0,1,1,4
4668,0,0,0,2
4669,1,1,1,2
4670,0,0,0,2
4671,0,0,0,1
4672,1,0,0,5
4673,0,0,0,1
4674,0,0,0,3
4675,0,1,1,2
4676,0,0,0,1
4677,0,0,0,2
4678,1,0,0,1
4679,1,0,0,2
4680,0,0,0,3
4681,0,0,0,2
4682,0,1,1,2
4683,0,1,1,3
4684,0,0,0,1
4685,1,0,0,2
4686,0,0,0,2
4687,0,1,1,2
4688,0,0,0,2
4689,0,0,0,2
4690,0,0,1,3
4691,1,0,0,2
4692,1,1,1,2
4693,1,0,0,2
4694,0,0,0,1
4695,0,0,1,3
4696,1,1,1,1
4697,0,0,0,1
4698,1,0,0,5
4699,0,0,1,1
4700,0,1,1,3
4701,0,0,0,2
4702,1,0,0,2
4703,1,0,0,1
4704,0,0,0,2
4705,1,0,0,7
4706,1,0,0,1
4707,1,0,0,3
4708,0,0,0,2
4709,1,0,0,1
4710,0,0,0,1
4711,0,0,0,2
4712,0,0,0,1
4713,0,0,0,2
4714,0,1,1,2
4715,0,0,0,1
4716,0,1,1,2
4717,0,0,0,1
4718,0,0,0,1
4719,0,0,1,2
4720,1,0,0,1
4721,0,0,0,5
4722,1,0,0,2
4723,1,0,0,5
4724,0,0,0,7
4725,0,1,1,3
4726,0,0,0,1
4727,1,0,0,3
4728,1,0,0,2
4729,0,1,1,2
4730,0,0,1,4
4731,0,0,0,2
4732,0,0,1,4
4733,1,0,0,1
4734,0,0,0,2
4735,0,0,0,2
4736,0,1,1,2
4737,1,0,0,3
4738,0,0,1,4
4739,0,0,0,1
4740,0,0,0,1
4741,0,0,0,1
4742,0,0,0,1
4743,1,0,0,3
4744,1,0,1,4
4745,0,0,0,1
4746,0,0,1,1
4747,0,0,0,3
4748,1,0,1,4
4749,1,0,0,6
4750,1,0,0,1
4751,1,1,1,5
4752,0,0,0,3
4753,0,1,1,2
4754,1,1,1,2
4755,0,0,1,4
4756,0,0,0,1
4757,0,0,0,1
4758,0,0,0,2
4759,0,0,0,1
4760,1,0,0,2
4761,0,0,0,1
4762,0,0,0,3
4763,0,0,0,2
4764,1,0,0,1
4765,0,0,1,4
4766,0,0,0,1
4767,0,1,1,2
4768,0,0,0,5
4769,0,0,0,1
4770,1,0,0,3
4771,0,1,0,7
4772,1,0,0,1
4773,0,0,0,1
4774,0,0,0,2
4775,0,0,0,2
4776,0,0,0,1
4777,0,0,0,2
4778,0,1,1,7
4779,1,0,0,2
4780,1,0,0,5
4781,1,0,0,3
4782,1,0,0,3
4783,0,0,0,6
4784,0,0,0,2
4785,0,0,0,1
4786,1,0,1,4
4787,0,0,0,2
4788,0,0,0,2
4789,0,0,0,2
4790,0,0,0,3
4791,0,0,0,5
4792,0,0,1,4
4793,0,0,0,1
4794,1,0,0,5
4795,0,0,0,2
4796,1,1,1,1
4797,0,0,0,6
4798,0,0,0,6
4799,0,0,1,5
4800,0,0,0,7
4801,0,0,0,2
4802,0,0,0,6
4803,0,0,0,2
4804,0,0,0,2
4805,1,0,1,4
4806,1,1,0,1
4807,0,0,1,5
4808,0,0,0,2
4809,1,0,0,1
4810,1,0,0,2
4811,1,0,0,4
4812,0,0,0,2
4813,0,0,1,4
4814,0,0,0,2
4815,0,0,0,2
4816,0,0,1,2
4817,0,0,0,2
4818,1,0,0,3
4819,0,0,1,3
4820,0,0,0,2
4821,1,0,0,3
4822,0,0,1,4
4823,1,0,1,4
4824,0,0,1,3
4825,0,0,0,2
4826,1,0,0,2
4827,0,1,1,4
4828,0,0,0,2
4829,0,0,0,1
4830,0,0,0,2
4831,0,0,1,5
4832,1,0,0,3
4833,0,0,0,1
4834,0,0,0,1
4835,0,1,1,2
4836,1,0,0,1
4837,1,1,1,1
4838,0,0,1,4
4839,0,0,0,2
4840,1,0,0,3
4841,0,0,0,2
4842,0,0,0,2
4843,1,0,0,2
4844,0,0,0,1
4845,0,0,0,2
4846,1,0,0,2
4847,1,0,1,4
4848,0,0,0,2
4849,0,0,0,1
4850,0,0,0,2
4851,1,0,0,1
4852,0,0,0,3
4853,0,0,1,4
4854,1,0,0,2
4855,1,0,1,4
4856,0,0,0,2
4857,0,1,1,2
4858,1,0,0,2
4859,1,0,0,2
4860,0,0,0,2
4861,0,0,1,3
4862,0,0,0,1
4863,0,0,0,1
4864,0,0,0,1
4865,0,0,0,2
4866,1,0,0,3
4867,1,0,0,4
4868,1,0,0,3
4869,0,0,0,1
4870,0,0,0,1
4871,1,0,0,3
4872,0,0,1,3
4873,1,0,0,2
4874,0,0,0,1
4875,1,0,0,2
4876,0,0,0,2
4877,1,0,0,1
4878,1,0,0,5
4879,1,0,0,1
4880,1,0,0,2
4881,0,0,0,1
4882,1,0,0,1
4883,1,1,1,1
4884,0,0,1,1
4885,0,0,0,2
4886,0,0,0,2
4887,0,0,0,2
4888,0,0,0,1
4889,0,0,0,1
4890,0,0,1,2
4891,0,1,1,1
4892,0,0,0,1
4893,0,0,0,1
4894,0,0,0,2
4895,0,0,1,3
4896,0,0,0,1
4897,0,1,1,1
4898,0,0,0,2
4899,1,0,1,4
4900,1,0,0,4
4901,1,1,1,2
4902,0,0,0,1
4903,1,0,0,2
4904,1,0,0,5
4905,0,0,0,2
4906,0,0,0,2
4907,1,1,1,1
4908,0,0,0,2
4909,0,0,1,4
4910,0,0,0,2
4911,1,0,0,7
4912,0,0,1,3
4913,1,0,0,2
4914,0,0,0,2
4915,0,0,1,2
4916,0,1,1,2
4917,0,0,1,3
4918,0,0,1,3
4919,0,0,0,1
4920,0,0,0,6
4921,0,0,0,7
4922,1,0,0,1
4923,1,1,0,2
4924,0,0,0,1
4925,0,0,0,2
4926,1,0,0,1
4927,0,0,1,4
4928,0,0,0,5
4929,0,0,0,2
4930,1,1,1,3
4931,0,0,1,3
4932,0,0,1,3
4933,0,0,0,2
4934,1,0,0,2
4935,1,0,1,3
4936,0,0,1,3
4937,1,1,1,2
4938,0,0,0,1
4939,1,0,0,2
4940,0,1,1,2
4941,0,0,0,2
4942,0,1,1,1
4943,0,0,1,3
4944,0,0,1,2
4945,1,0,0,2
4946,0,0,0,2
4947,0,0,0,2
4948,0,0,0,1
4949,1,0,0,2
4950,0,0,0,7
4951,1,1,1,3
4952,1,0,0,2
4953,0,0,0,2
4954,0,0,0,1
4955,0,1,1,4
4956,0,0,1,1
4957,1,0,0,1
4958,0,0,0,1
4959,0,1,1,1
4960,0,0,1,3
4961,1,0,0,1
4962,0,0,0,2
4963,0,0,0,1
4964,0,0,0,7
4965,0,0,0,1
4966,1,0,0,1
4967,1,0,1,4
4968,0,0,0,2
4969,0,0,0,1
4970,0,0,0,2
4971,0,0,0,1
4972,0,0,0,1
4973,1,0,1,4
4974,1,0,0,4
4975,0,0,0,7
4976,0,0,0,2
4977,0,0,0,6
4978,1,0,0,2
4979,0,0,0,3
4980,1,0,0,2
4981,0,0,0,2
4982,0,0,1,5
4983,1,0,0,2
4984,1,1,0,1
4985,0,0,0,2
4986,1,0,0,1
4987,1,0,0,1
4988,0,0,0,2
4989,0,0,0,1
4990,0,0,0,1
4991,0,1,1,3
4992,0,0,0,1
4993,0,0,1,4
4994,0,0,0,2
4995,0,0,0,2
4996,0,0,0,2
4997,0,0,0,1
4998,0,0,0,1
4999,1,0,0,1
5000,0,1,1,1
5001,0,0,0,1
5002,1,0,0,1
5003,0,0,1,4
5004,1,0,0,2
5005,1,0,0,1
5006,0,0,0,2
5007,0,0,0,2
5008,1,0,0,2
5009,0,0,0,1
5010,0,0,0,1
5011,0,0,0,1
5012,0,1,1,1
5013,0,0,0,2
5014,1,0,1,3
5015,1,0,1,4
5016,0,0,1,3
5017,0,0,0,2
5018,0,0,0,2
5019,1,0,1,4
5020,1,0,0,1
5021,0,0,0,1
5022,1,0,0,3
5023,0,0,0,1
5024,0,1,1,1
5025,1,0,0,1
5026,0,1,1,2
5027,1,0,0,1
5028,0,0,1,5
5029,1,1,1,2
5030,0,0,0,5
5031,1,1,1,2
5032,1,1,1,4
5033,0,0,1,2
5034,0,0,0,2
5035,0,0,0,5
5036,1,0,0,4
5037,1,0,0,1
5038,1,0,0,6
5039,1,0,0,3
5040,1,0,0,5
5041,0,0,0,1
5042,0,0,0,2
5043,1,0,0,7
5044,1,0,0,1
5045,0,1,1,3
5046,1,1,1,2
5047,1,0,0,2
5048,0,0,0,1
5049,0,0,0,1
5050,1,0,0,2
5051,1,0,0,1
5052,0,0,0,2
5053,0,0,0,2
5054,0,0,0,2
5055,0,0,0,1
5056,0,1,1,3
5057,0,0,0,2
5058,0,1,1,3
5059,1,0,1,3
5060,0,0,0,1
5061,1,0,1,4
5062,0,0,0,1
5063,1,0,0,2
5064,1,0,0,5
5065,0,0,0,2
5066,1,0,0,1
5067,0,0,0,2
5068,0,0,0,2
5069,1,0,0,3
5070,1,0,1,4
5071,1,0,0,1
5072,1,0,0,2
5073,0,0,0,3
5074,0,0,0,2
5075,1,0,1,4
5076,1,1,1,1
5077,1,0,0,2
5078,1,0,0,6
5079,0,0,0,2
5080,0,0,1,3
5081,0,0,0,1
5082,0,0,0,1
5083,0,0,0,1
5084,0,0,1,3
5085,0,0,1,4
5086,0,1,1,1
5087,0,0,0,1
5088,1,0,0,7
5089,1,0,0,1
5090,0,0,0,1
5091,1,1,0,1
5092,0,0,1,3
5093,1,1,1,4
5094,1,0,0,2
5095,1,0,0,5
5096,0,1,1,4
5097,0,0,0,2
5098,0,1,1,4
5099,0,1,1,7
5100,1,1,1,2
5101,1,1,1,2
5102,0,0,0,1
5103,1,0,0,1
5104,1,0,0,2
5105,0,0,0,2
5106,1,1,1,2
5107,0,0,0,2
5108,1,0,0,2
5109,1,0,1,4
5110,0,0,0,1
5111,0,0,0,1
5112,1,0,0,1
5113,1,0,0,1
5114,0,1,1,4
5115,0,0,0,2
5116,1,0,0,1
5117,1,0,1,4
5118,0,0,0,6
5119,1,0,0,2
5120,0,0,1,5
5121,1,0,1,4
5122,0,0,0,3
5123,1,1,1,1
5124,0,0,1,4
5125,1,0,0,2
5126,0,0,0,1
5127,1,0,0,1
5128,1,0,0,1
5129,0,0,1,3
5130,0,0,1,3
5131,0,0,1,3
5132,0,0,0,6
5133,0,0,0,1
5134,1,0,0,2
5135,1,1,1,1
5136,0,0,1,2
5137,1,0,0,5
5138,0,0,1,4
5139,1,0,0,3
5140,1,0,0,1
5141,1,0,0,3
5142,0,0,0,1
5143,1,1,0,1
5144,0,0,1,6
5145,0,0,0,2
5146,1,0,1,4
5147,1,0,0,2
5148,1,1,1,2
5149,1,0,0,4
5150,1,1,1,2
5151,1,0,1,4
5152,1,1,1,1
5153,1,0,0,1
5154,0,1,1,2
5155,0,1,1,2
5156,0,0,1,5
5157,0,1,1,5
5158,0,0,0,1
5159,0,1,1,2
5160,0,0,0,5
5161,0,1,1,2
5162,1,0,0,1
5163,0,0,0,1
5164,1,1,0,2
5165,1,1,1,2
5166,1,0,0,6
5167,0,0,0,1
5168,0,1,1,2
5169,0,0,1,2
5170,0,0,0,2
5171,0,0,1,2
5172,0,0,0,3
